importer,exporter,wheat_prev,soy_prev,maize_prev,rice_prev,wheat_cur,soy_cur,maize_cur,rice_cur,prev_year,year,norm_prev,norm_cur,theta,scale,m_comp,m_scale,comp_sq,scale_sq,share_comp,share_scale,rank,metric
Republic of Korea,Ukraine,603145.6,16.99,381188.1,0.0,473279.01,253.86,1913396.66,0.0,2019,2020,713504.7180430064,1971060.5937541937,0.7646958761890907,1342282.6558986001,1026438.0116457999,628777.9378555936,1053574991751.3832,395361695133.93274,0.03572435538955871,0.007559724628266208,4,comp
Türkiye,Ukraine,1108987.13,1218972.7,2048325.95,0.0,1035469.64,614502.66,642075.82,0.0,2019,2020,2628951.520149112,1364577.6830717544,0.46121748559487813,1996764.6016104333,920942.7488796226,632186.9185386789,848135546713.9556,399660299971.43024,0.028758366444290882,0.007641918399835823,5,comp
Republic of Korea,Brazil,0.0,118513.52,3712415.2,0.0,0.0,612606.22,1857309.91,0.0,2019,2020,3714306.4051870885,1955731.7000465316,0.28668622917402736,2835019.05261681,812760.9218312367,879287.3525702785,660580316055.9617,773146248390.0492,0.022398790934569663,0.014783356119580331,6,comp
Egypt,United States of America,782095.1,2938483.6,317542.8,0.0,74671.21,3254182.93,57919.65,0.0,2019,2020,3057317.7856979165,3255554.794096142,0.25189653892227937,3156436.2898970293,795095.3767537421,99118.50419911277,632176658135.175,9824477874.669535,0.021435686857622212,0.00018785418077448273,7,comp
Egypt,Ukraine,1767563.01,484369.98,921700.38,0.0,2298730.12,184977.85,2027253.48,0.0,2019,2020,2051444.579397066,3070526.606586881,0.29806575043612243,2560985.5929919733,763342.0926312505,509541.0135949075,582691150382.6566,259632044535.32568,0.01975774472780285,0.0049644332911308224,8,comp
Spain,Brazil,0.07,1671253.81,3127704.41,0.0,0.0,2095104.0,2406523.77,0.0,2019,2020,3546212.652080099,3190739.3228515256,0.2255890380735706,3368475.9874658124,759891.2577863336,177736.66461428674,577434723660.0961,31590321948.21145,0.019579511134763812,0.0006040396370868755,9,comp
Egypt,Romania,1286086.0,0.0,429641.6,0.0,292132.55,0.0,467795.1,0.0,2019,2020,1355953.2085756352,551519.430621907,0.6901524824953172,953736.3195987712,658223.4886170392,402216.8889768641,433258160967.1855,161778425778.22702,0.014690808569866614,0.0030933708670575584,10,comp
"China, mainland",United States of America,1651386.0,25887600.0,4341943.03,0.04,2726483.69,32295733.4,19827131.0,0.07,2020,2021,26301090.828267213,37994252.62913948,0.38364116841710805,32147671.72870335,12333170.343889385,5846580.900436135,152107090731392.62,34182508225344.605,0.8951507330573425,0.4331029831223602,1,comp
Iran (Islamic Republic of),Netherlands (Kingdom of the),61633.0,397596.0,1185960.0,0.0,523638.0,18500.0,0.0,0.0,2020,2021,1252350.720646976,523964.6982803326,1.5103669038500063,888157.7094636543,1341444.009773133,364193.0111833217,1799472031356.2217,132636549394.77509,0.010589898868220628,0.001680546226603131,2,comp
Brazil,Argentina,4553670.36,2446.63,103087.15,78.0,5433784.91,4840.84,1397504.57,0.0,2020,2021,4554837.724894269,5610620.367218451,0.22909815149502238,5082729.04605636,1164443.8290015706,527891.3211620906,1355929430899.8389,278669246958.2575,0.00797964919457574,0.003530825806182228,3,comp
Indonesia,Argentina,2635500.4,633.02,649057.0,0.0,606843.8,89951.0,610928.05,0.0,2020,2021,2714247.1789362663,865784.9977195509,0.5560539501464219,1790016.0883279087,995345.5167403801,924231.0906083577,990712697695.1743,854203108847.1143,0.005830347509289537,0.010823018375221927,4,comp
"China, Taiwan Province of",Brazil,0.0,1042840.0,2531396.0,0.0,0.0,1256202.0,1213353.0,0.0,2020,2021,2737787.605789755,1746501.9231060124,0.4119712459059807,2242144.7644478837,923699.1721111663,495642.8413418713,853220160558.854,245661826173.44342,0.005021203472573767,0.0031126115454604684,5,comp
Republic of Korea,Ukraine,473279.01,253.86,1913396.66,0.0,287618.89,138.53,176636.4,0.0,2020,2021,1971060.5937541937,337527.8697831529,0.7775661548978136,1154294.2317686733,897540.1274170929,816766.3619855205,805578280323.8914,667107290071.0623,0.004740830849499494,0.008452456311506904,6,comp
Iran (Islamic Republic of),Singapore,66269.4,128382.5,930944.0,0.0,350055.0,0.0,66197.4,0.0,2020,2021,942088.3349339435,356259.1736247082,1.315292919575975,649173.7542793258,853853.6425781511,292914.58065461763,729066042943.9769,85798951560.0705,0.004290556078946983,0.0010870993323387926,7,comp
Viet Nam,Brazil,247345.0,737346.7,3063290.1,0.0,226597.1,1029815.6,1654292.9,0.0,2020,2021,3160475.5879113986,1961772.5185969395,0.3212431234974845,2561124.053254169,822743.4905319071,599351.5346572296,676906851212.6262,359222262095.97626,0.003983599062745496,0.004551457496684656,8,comp
"China, Taiwan Province of",United States of America,1311282.0,1401537.0,822408.0,0.0,982220.0,1268912.0,1550605.0,0.0,2020,2021,2088090.3630726808,2231427.717442131,0.37147071263966597,2159759.040257406,802287.2298143796,71668.67718472518,643664799123.2311,5136399289.408347,0.003787969476030831,6.507977238197239e-05,9,comp
Iran (Islamic Republic of),Russian Federation,1084256.94,13851.42,687386.0,0.0,2537990.0,5740.0,383565.0,0.0,2020,2021,1283863.1106041563,2566816.76341047,0.4151069925730268,1925339.9370073131,799222.0709318466,641476.8264031569,638755918664.5897,411492518812.2658,0.0037590806982630448,0.005213737864267845,10,comp
"China, mainland",United States of America,2726483.69,32295733.4,19827131.0,0.07,625605.91,29532989.56,14864676.0,0.01,2021,2022,37994252.62913948,33068828.943442672,0.09943562098595907,35531540.78629108,3533100.8226727857,2462711.8428484052,12482801423171.115,6064949620905.788,0.39892988654601164,0.16104700836804706,1,comp
Spain,Brazil,0.02,2413433.25,1928033.81,0.0,0.0,2119842.67,4332882.33,0.0,2021,2022,3089008.6475613303,4823650.301501857,0.4417341914976351,3956329.4745315937,1747646.001730477,867320.8269702634,3054266547364.5225,752245416896.3816,0.09760935593829843,0.019974918428365043,2,comp
"China, Taiwan Province of",United States of America,982220.0,1268912.0,1550605.0,0.0,872434.0,1770950.0,764.59,0.0,2021,2022,2231427.717442131,1974184.7865521272,0.7885057815151371,2102806.251997129,1658074.8871059124,128621.46544500196,2749212331251.284,16543481373.219833,0.08786032287280876,0.0004392910658261429,3,comp
Brazil,Argentina,5433784.91,4840.84,1397504.57,0.0,4454910.33,675.42,302286.65,9.0,2021,2022,5610620.367218451,4465154.389646802,0.18398285703068343,5037887.378432626,926884.9132828544,572732.9887858243,859115642471.3645,328023076443.5431,0.027455928694405152,0.008710234781641301,4,comp
Spain,Ukraine,69507.29,9506.03,2453034.91,0.0,1017543.91,26673.28,3132293.83,0.0,2021,2022,2454037.876164142,3293534.8351125903,0.2857997178922777,2873786.355638366,821327.329724122,419748.47947422415,674578582551.7566,176188786020.9232,0.02155842653270193,0.004678468688158693,5,comp
Republic of Korea,Ukraine,287618.89,138.53,176636.4,0.0,116077.8,93.0,1387148.7,0.0,2021,2022,337527.8697831529,1391996.975648126,0.936562976211844,864762.4227156395,809904.4683347241,527234.5529324866,655945247828.5521,277976273805.91907,0.020962935676514503,0.007381305714301133,6,comp
Italy,Brazil,0.0,1403456.95,127128.41,0.0,0.0,1165614.66,860365.46,0.0,2021,2022,1409202.981522687,1448753.346973848,0.5455197433777782,1428978.1642482677,779535.8014531636,19775.182725580526,607676065747.2261,391057851.83009845,0.019420331682540176,1.0384042914220716e-05,7,comp
Republic of Korea,United States of America,1813009.88,545857.14,3256983.6,0.0,1164668.84,635477.08,1488276.53,0.01,2021,2022,3767347.4770633457,1993803.3142266348,0.23452348472372447,2880575.3956449903,675562.5797960844,886772.0814183555,456384799220.74097,786364724383.0425,0.014585310620779128,0.02088091315903448,8,comp
Egypt,Ukraine,1679813.71,60675.6,1340186.22,0.0,460586.55,57077.28,868006.15,0.0,2021,2022,2149780.1592295924,984292.8742863698,0.4102218510340514,1567036.5167579812,642832.6205424113,582743.6424716113,413233778033.4238,339590152841.0811,0.01320627466538476,0.009017383754976044,9,comp
Mexico,Brazil,0.0,793075.1,450345.96,0.0,0.0,139983.5,497610.58,235862.7,2021,2022,912019.5161992597,568192.6458970377,0.8675650630615634,740106.0810481487,642090.1788767837,171913.43515111099,412279797810.0201,29554229185.455242,0.013175787020072773,0.000784774893848228,10,comp
"China, mainland",Brazil,0.0,54393540.0,0.02,0.0,0.0,71592496.82,11920902.82,0.0,2022,2023,54393540.0,72578189.0444064,0.16499673239502075,63485864.5222032,10474960.199436503,9092324.5222032,109724791179778.81,82670365217057.64,0.6384707849745309,0.578087511269812,1,comp
"China, mainland",United States of America,625605.91,29532989.56,14864676.0,0.01,925203.85,26506551.32,7144210.61,0.0,2022,2023,33068828.943442672,27468036.156301476,0.20349782070459446,30268432.549872074,6159560.060042978,2800396.393570598,37940180133276.66,7842219961123.213,0.2207677620646266,0.05483814433688688,2,comp
Spain,Ukraine,1017543.91,26673.28,3132293.83,0.0,4097764.75,21005.6,3894140.61,0.0,2022,2023,3293534.8351125903,5653003.473555017,0.4967800389606053,4473269.154333804,2222230.824771221,1179734.3192212135,4938309838563.38,1391773063948.34,0.028735224967610332,0.009732225383035418,3,comp
Mexico,United States of America,3662635.85,3684635.19,15710913.92,195564.0,3035658.18,2585370.94,17520354.38,349212.0,2022,2023,16548791.476504782,17971759.237896733,0.09834782837747974,17260275.357200757,1697510.5985780228,711483.8806959754,2881542232284.7173,506209312490.20496,0.01676722745336278,0.0035397603587541083,4,comp
Türkiye,Ukraine,2059037.61,699864.89,1477632.08,0.0,2496511.11,1009456.87,231472.96,0.0,2022,2023,2629228.652569866,2702804.2152466,0.5137492676516354,2666016.433908233,1369663.9904675793,36787.781338367146,1875979446783.5732,1353340855.799514,0.010916020500977987,9.463481202420935e-06,5,comp
Viet Nam,Brazil,322760.4,1061993.9,1435139.0,0.0,262105.7,991236.3,3929560.55,0.0,2022,2023,1814284.7816057901,4061119.909153937,0.40335116204279725,2937702.3453798634,1184925.6547448188,1123417.5637740735,1404048807272.4375,1262067022596.0745,0.008169932560208806,0.008825232382035354,6,comp
"China, Taiwan Province of",United States of America,872434.0,1770950.0,764.59,0.0,990226.0,1115522.0,858390.18,0.0,2022,2023,1974184.7865521272,1720979.536392119,0.5809721778134487,1847582.161472123,1073393.832039738,126602.6250800041,1152174318660.9534,16028224677.148083,0.00670431571346224,0.0001120802658771138,7,comp
Mexico,Brazil,0.0,139983.5,497610.58,235862.7,0.0,1434982.65,806206.06,96449.3,2022,2023,568192.6458970377,1648771.0224443648,0.8407063257019514,1108481.8341707012,931907.68991301,540289.1882736636,868451942519.0028,291912406965.41437,0.0050533811683840255,0.0020412504094828652,8,comp
Indonesia,Argentina,1469655.4,60823.0,881410.02,0.0,198750.0,23127.04,614057.8,0.0,2022,2023,1714779.885418114,645835.43122068,0.7170667942870252,1180307.658319397,846359.4288235154,534472.227098717,716324282758.4673,285660561539.86255,0.004168174960203541,0.001997533247312217,9,comp
Egypt,Ukraine,460586.55,57077.28,868006.15,0.0,968967.0,1325641.49,2536491.52,0.0,2022,2023,984292.8742863698,3021590.9117764984,0.41335228426401355,2002941.8930314342,827920.6067326308,1018649.0187450643,685452531052.5275,1037645823390.2823,0.003988537238105395,0.00725592647435691,10,comp
"China, mainland",Brazil,0.0,71592496.82,11920902.82,0.0,0.0,74647380.0,6465581.13,0.0,2023,2024,72578189.0444064,74926864.87644476,0.07859738524284413,73752526.96042559,5796755.774141817,1174337.916019179,33602377505046.5,1379069541000.268,0.42392048246094477,0.018064793547517385,1,comp
"China, mainland",United States of America,925203.85,26506551.32,7144210.61,0.0,1901866.02,22134149.0,2072514.51,0.0,2023,2024,27468036.156301476,22312170.730486806,0.1772793978221843,24890103.44339414,4412502.550176789,2577932.712907335,19470178755316.668,6645737072277.771,0.2456316541981322,0.08705425260476929,2,comp
Türkiye,Ukraine,2496511.11,1009456.87,231472.96,0.0,793937.28,757117.95,2708463.3,0.0,2023,2024,2702804.2152466,2922214.475741452,1.1295164166092886,2812509.3454940263,3176775.4776025484,109705.13024742599,10091902435096.9,12035215602.6047,0.12731730511010877,0.00015765244514299057,3,comp
Japan,United States of America,1941688.01,2167712.0,6742284.48,0.0,2112680.0,2083906.0,11685262.0,0.0,2023,2024,7343536.454077873,12056178.043139542,0.15995154352257845,9699857.248608708,1551507.1388636339,2356320.794530834,2407174401944.8193,5552247686738.421,0.03036840276218044,0.07273034840060401,4,comp
Spain,Brazil,0.0,1662227.34,2283398.31,0.0,0.0,2191131.58,914003.18,0.0,2023,2024,2824341.9714960745,2374122.8725412274,0.546357078696654,2599232.422018651,1420109.0329477384,225109.54947742354,2016709665459.7607,50674309265.9286,0.025442382290864905,0.0006637960652717146,5,comp
Spain,United States of America,39926.36,1537149.65,58391.41,83.78,19456.41,1461861.21,1072693.2,44.3,2023,2024,1538776.3724787459,1813308.4272901514,0.5951602607921521,1676042.3998844486,997513.831813933,137266.02740570274,995033844660.1154,18841962279.743137,0.012553136379410518,0.0002468158047829755,6,comp
Republic of Korea,United States of America,1204233.1,621659.13,830569.79,0.0,1731759.1,579216.54,2502037.38,0.0,2023,2024,1589491.6197038007,3097526.824994361,0.4058037079542123,2343509.2223490807,951004.7320541495,754017.6026452802,904410000389.3846,568542545098.9357,0.011409845141165722,0.007447487885739889,7,comp
Egypt,Ukraine,968967.0,1325641.49,2536491.52,0.0,1754260.66,841586.03,2922388.55,0.0,2023,2024,3021590.9117764984,3510847.810185725,0.2685611172301711,3266219.3609811114,877179.5207039028,244628.44920461322,769443911542.3286,59843078160.25403,0.009707141530645365,0.0007839001733218075,8,comp
"China, Taiwan Province of",United States of America,990226.0,1115522.0,858390.18,0.0,1207317.72,927585.07,1869645.98,0.0,2023,2024,1720979.536392119,2411142.10067409,0.3917645252932613,2066060.8185331044,809409.3357996285,345081.2821409855,655143472879.5958,119081091284.06642,0.008265151388842859,0.0015598744410665753,9,comp
Türkiye,Russian Federation,8986138.78,5722.21,1726678.88,9295.24,4746724.67,0.0,1464218.97,0.0,2023,2024,9150531.638830164,4967427.129298876,0.10937968389688771,7058979.38406452,772108.9336636242,2091552.2547656442,596152205443.1788,4374590834415.25,0.0075209300447170516,0.05730391247801328,10,comp
